Year 1355,"{'CODE 1': 162, 'CODE 2': 16, 'CODE 3': 11}"
Year 1356,"{'CODE 1': 95, 'CODE 2': 96, 'CODE 3': 40}"
Year 1357,"{'CODE 1': 48, 'CODE 2': 45, 'CODE 3': 24}"
Year 1358,"{'CODE 1': 154, 'CODE 2': 38, 'CODE 3': 18}"
Year 1359,"{'CODE 1': 119, 'CODE 2': 5, 'CODE 3': 34}"
Year 1360,"{'CODE 1': 164, 'CODE 2': 47, 'CODE 3': 21}"
Year 1361,"{'CODE 1': 189, 'CODE 2': 100, 'CODE 3': 30}"
Year 1362,"{'CODE 1': 134, 'CODE 2': 25, 'CODE 3': 23}"
Year 1363,"{'CODE 1': 197, 'CODE 2': 44, 'CODE 3': 49}"
Year 1364,"{'CODE 1': 105, 'CODE 2': 88, 'CODE 3': 2}"
Year 1365,"{'CODE 1': 148, 'CODE 2': 53, 'CODE 3': 50}"
Year 1366,"{'CODE 1': 55, 'CODE 2': 47, 'CODE 3': 15}"
Year 1367,"{'CODE 1': 161, 'CODE 2': 54, 'CODE 3': 22}"
Year 1368,"{'CODE 1': 153, 'CODE 2': 65, 'CODE 3': 9}"
Year 1369,"{'CODE 1': 192, 'CODE 2': 78, 'CODE 3': 45}"
Year 1370,"{'CODE 1': 56, 'CODE 2': 78, 'CODE 3': 45}"
Year 1371,"{'CODE 1': 135, 'CODE 2': 15, 'CODE 3': 2}"
Year 1372,"{'CODE 1': 180, 'CODE 2': 87, 'CODE 3': 8}"
Year 1373,"{'CODE 1': 7, 'CODE 2': 17, 'CODE 3': 10}"
Year 1374,"{'CODE 1': 125, 'CODE 2': 56, 'CODE 3': 50}"
Year 1375,"{'CODE 1': 126, 'CODE 2': 82, 'CODE 3': 35}"
Year 1376,"{'CODE 1': 26, 'CODE 2': 16, 'CODE 3': 19}"
Year 1377,"{'CODE 1': 85, 'CODE 2': 22, 'CODE 3': 14}"
Year 1378,"{'CODE 1': 37, 'CODE 2': 62, 'CODE 3': 25}"
Year 1379,"{'CODE 1': 185, 'CODE 2': 79, 'CODE 3': 44}"
Year 1380,"{'CODE 1': 117, 'CODE 2': 68, 'CODE 3': 12}"
Year 1381,"{'CODE 1': 45, 'CODE 2': 100, 'CODE 3': 36}"
Year 1382,"{'CODE 1': 180, 'CODE 2': 76, 'CODE 3': 42}"
Year 1383,"{'CODE 1': 182, 'CODE 2': 23, 'CODE 3': 10}"
Year 1384,"{'CODE 1': 101, 'CODE 2': 68, 'CODE 3': 26}"
Year 1385,"{'CODE 1': 63, 'CODE 2': 85, 'CODE 3': 46}"
Year 1386,"{'CODE 1': 148, 'CODE 2': 13, 'CODE 3': 13}"
Year 1387,"{'CODE 1': 11, 'CODE 2': 72, 'CODE 3': 14}"
Year 1388,"{'CODE 1': 37, 'CODE 2': 83, 'CODE 3': 40}"
Year 1389,"{'CODE 1': 83, 'CODE 2': 38, 'CODE 3': 26}"
Year 1390,"{'CODE 1': 56, 'CODE 2': 101, 'CODE 3': 6}"
Year 1391,"{'CODE 1': 151, 'CODE 2': 12, 'CODE 3': 33}"
Year 1392,"{'CODE 1': 105, 'CODE 2': 45, 'CODE 3': 4}"
Year 1393,"{'CODE 1': 19, 'CODE 2': 44, 'CODE 3': 21}"
Year 1394,"{'CODE 1': 58, 'CODE 2': 77, 'CODE 3': 48}"
Year 1395,"{'CODE 1': 108, 'CODE 2': 77, 'CODE 3': 25}"
Year 1396,"{'CODE 1': 71, 'CODE 2': 62, 'CODE 3': 39}"
Year 1397,"{'CODE 1': 103, 'CODE 2': 71, 'CODE 3': 16}"
Year 1398,"{'CODE 1': 5, 'CODE 2': 38, 'CODE 3': 28}"
Year 1399,"{'CODE 1': 188, 'CODE 2': 38, 'CODE 3': 39}"
Year 1400,"{'CODE 1': 108, 'CODE 2': 57, 'CODE 3': 25}"
Year 1401,"{'CODE 1': 72, 'CODE 2': 29, 'CODE 3': 25}"
Year 1402,"{'CODE 1': 50, 'CODE 2': 17, 'CODE 3': 19}"
Year 1403,"{'CODE 1': 44, 'CODE 2': 17, 'CODE 3': 47}"
Year 1404,"{'CODE 1': 74, 'CODE 2': 99, 'CODE 3': 30}"
Year 1405,"{'CODE 1': 4, 'CODE 2': 3, 'CODE 3': 26}"
Year 1406,"{'CODE 1': 15, 'CODE 2': 93, 'CODE 3': 19}"
Year 1407,"{'CODE 1': 86, 'CODE 2': 26, 'CODE 3': 22}"
Year 1408,"{'CODE 1': 108, 'CODE 2': 93, 'CODE 3': 18}"
Year 1409,"{'CODE 1': 119, 'CODE 2': 42, 'CODE 3': 29}"
Year 1410,"{'CODE 1': 183, 'CODE 2': 41, 'CODE 3': 21}"
Year 1411,"{'CODE 1': 105, 'CODE 2': 45, 'CODE 3': 38}"
Year 1412,"{'CODE 1': 40, 'CODE 2': 1, 'CODE 3': 6}"
Year 1413,"{'CODE 1': 161, 'CODE 2': 31, 'CODE 3': 27}"
Year 1414,"{'CODE 1': 194, 'CODE 2': 33, 'CODE 3': 14}"
Year 1415,"{'CODE 1': 95, 'CODE 2': 9, 'CODE 3': 1}"
Year 1416,"{'CODE 1': 21, 'CODE 2': 18, 'CODE 3': 29}"
Year 1417,"{'CODE 1': 153, 'CODE 2': 2, 'CODE 3': 47}"
Year 1418,"{'CODE 1': 41, 'CODE 2': 48, 'CODE 3': 35}"
Year 1419,"{'CODE 1': 3, 'CODE 2': 4, 'CODE 3': 39}"
Year 1420,"{'CODE 1': 84, 'CODE 2': 56, 'CODE 3': 9}"
Year 1421,"{'CODE 1': 37, 'CODE 2': 61, 'CODE 3': 39}"
Year 1422,"{'CODE 1': 186, 'CODE 2': 77, 'CODE 3': 50}"
Year 1423,"{'CODE 1': 85, 'CODE 2': 22, 'CODE 3': 11}"
Year 1424,"{'CODE 1': 152, 'CODE 2': 50, 'CODE 3': 17}"
Year 1425,"{'CODE 1': 183, 'CODE 2': 26, 'CODE 3': 14}"
Year 1426,"{'CODE 1': 14, 'CODE 2': 70, 'CODE 3': 42}"
Year 1427,"{'CODE 1': 195, 'CODE 2': 20, 'CODE 3': 30}"
Year 1428,"{'CODE 1': 139, 'CODE 2': 17, 'CODE 3': 26}"
Year 1429,"{'CODE 1': 134, 'CODE 2': 30, 'CODE 3': 17}"
Year 1430,"{'CODE 1': 106, 'CODE 2': 14, 'CODE 3': 27}"
Year 1431,"{'CODE 1': 93, 'CODE 2': 99, 'CODE 3': 2}"
Year 1432,"{'CODE 1': 157, 'CODE 2': 96, 'CODE 3': 27}"
Year 1433,"{'CODE 1': 79, 'CODE 2': 98, 'CODE 3': 32}"
Year 1434,"{'CODE 1': 102, 'CODE 2': 91, 'CODE 3': 40}"
Year 1435,"{'CODE 1': 32, 'CODE 2': 33, 'CODE 3': 44}"
Year 1436,"{'CODE 1': 38, 'CODE 2': 21, 'CODE 3': 41}"
Year 1437,"{'CODE 1': 58, 'CODE 2': 68, 'CODE 3': 14}"
Year 1438,"{'CODE 1': 97, 'CODE 2': 4, 'CODE 3': 3}"
Year 1439,"{'CODE 1': 112, 'CODE 2': 58, 'CODE 3': 46}"
Year 1440,"{'CODE 1': 134, 'CODE 2': 29, 'CODE 3': 29}"
Year 1441,"{'CODE 1': 153, 'CODE 2': 43, 'CODE 3': 2}"
Year 1442,"{'CODE 1': 83, 'CODE 2': 59, 'CODE 3': 43}"
Year 1443,"{'CODE 1': 49, 'CODE 2': 17, 'CODE 3': 15}"
Year 1444,"{'CODE 1': 170, 'CODE 2': 55, 'CODE 3': 31}"
Year 1445,"{'CODE 1': 173, 'CODE 2': 80, 'CODE 3': 1}"
Year 1446,"{'CODE 1': 173, 'CODE 2': 90, 'CODE 3': 9}"
Year 1447,"{'CODE 1': 184, 'CODE 2': 69, 'CODE 3': 12}"
Year 1448,"{'CODE 1': 36, 'CODE 2': 10, 'CODE 3': 5}"
Year 1449,"{'CODE 1': 103, 'CODE 2': 96, 'CODE 3': 41}"
Year 1450,"{'CODE 1': 68, 'CODE 2': 28, 'CODE 3': 4}"
Year 1451,"{'CODE 1': 85, 'CODE 2': 56, 'CODE 3': 29}"
Year 1452,"{'CODE 1': 189, 'CODE 2': 55, 'CODE 3': 25}"
Year 1453,"{'CODE 1': 58, 'CODE 2': 10, 'CODE 3': 14}"
Year 1454,"{'CODE 1': 191, 'CODE 2': 22, 'CODE 3': 40}"
Year 1455,"{'CODE 1': 4, 'CODE 2': 96, 'CODE 3': 7}"
Year 1456,"{'CODE 1': 104, 'CODE 2': 42, 'CODE 3': 41}"
Year 1457,"{'CODE 1': 30, 'CODE 2': 38, 'CODE 3': 41}"
Year 1458,"{'CODE 1': 141, 'CODE 2': 76, 'CODE 3': 30}"
Year 1459,"{'CODE 1': 139, 'CODE 2': 98, 'CODE 3': 14}"
Year 1460,"{'CODE 1': 3, 'CODE 2': 28, 'CODE 3': 49}"
Year 1461,"{'CODE 1': 56, 'CODE 2': 19, 'CODE 3': 47}"
Year 1462,"{'CODE 1': 156, 'CODE 2': 59, 'CODE 3': 42}"
Year 1463,"{'CODE 1': 31, 'CODE 2': 45, 'CODE 3': 17}"
Year 1464,"{'CODE 1': 141, 'CODE 2': 31, 'CODE 3': 3}"
Year 1465,"{'CODE 1': 101, 'CODE 2': 81, 'CODE 3': 20}"
Year 1466,"{'CODE 1': 57, 'CODE 2': 35, 'CODE 3': 19}"
Year 1467,"{'CODE 1': 101, 'CODE 2': 94, 'CODE 3': 2}"
Year 1468,"{'CODE 1': 78, 'CODE 2': 32, 'CODE 3': 41}"
Year 1469,"{'CODE 1': 172, 'CODE 2': 31, 'CODE 3': 26}"
Year 1470,"{'CODE 1': 193, 'CODE 2': 41, 'CODE 3': 7}"
Year 1471,"{'CODE 1': 136, 'CODE 2': 28, 'CODE 3': 37}"
Year 1472,"{'CODE 1': 94, 'CODE 2': 17, 'CODE 3': 40}"
Year 1473,"{'CODE 1': 10, 'CODE 2': 68, 'CODE 3': 37}"
Year 1474,"{'CODE 1': 106, 'CODE 2': 5, 'CODE 3': 11}"
Year 1475,"{'CODE 1': 157, 'CODE 2': 69, 'CODE 3': 5}"
Year 1476,"{'CODE 1': 176, 'CODE 2': 21, 'CODE 3': 16}"
Year 1477,"{'CODE 1': 51, 'CODE 2': 59, 'CODE 3': 43}"
Year 1478,"{'CODE 1': 168, 'CODE 2': 26, 'CODE 3': 14}"
Year 1479,"{'CODE 1': 31, 'CODE 2': 72, 'CODE 3': 26}"
Year 1480,"{'CODE 1': 1, 'CODE 2': 38, 'CODE 3': 35}"
Year 1481,"{'CODE 1': 148, 'CODE 2': 18, 'CODE 3': 19}"
Year 1482,"{'CODE 1': 136, 'CODE 2': 95, 'CODE 3': 32}"
Year 1483,"{'CODE 1': 68, 'CODE 2': 98, 'CODE 3': 4}"
Year 1484,"{'CODE 1': 55, 'CODE 2': 36, 'CODE 3': 2}"
Year 1485,"{'CODE 1': 142, 'CODE 2': 49, 'CODE 3': 37}"
Year 1486,"{'CODE 1': 11, 'CODE 2': 42, 'CODE 3': 19}"
Year 1487,"{'CODE 1': 15, 'CODE 2': 42, 'CODE 3': 12}"
Year 1488,"{'CODE 1': 124, 'CODE 2': 27, 'CODE 3': 28}"
Year 1489,"{'CODE 1': 174, 'CODE 2': 89, 'CODE 3': 22}"
Year 1490,"{'CODE 1': 131, 'CODE 2': 15, 'CODE 3': 51}"
Year 1491,"{'CODE 1': 21, 'CODE 2': 80, 'CODE 3': 40}"
Year 1492,"{'CODE 1': 159, 'CODE 2': 51, 'CODE 3': 48}"
Year 1493,"{'CODE 1': 18, 'CODE 2': 54, 'CODE 3': 6}"
Year 1494,"{'CODE 1': 5, 'CODE 2': 88, 'CODE 3': 1}"
Year 1495,"{'CODE 1': 185, 'CODE 2': 97, 'CODE 3': 31}"
Year 1496,"{'CODE 1': 175, 'CODE 2': 82, 'CODE 3': 29}"
Year 1497,"{'CODE 1': 131, 'CODE 2': 14, 'CODE 3': 19}"
Year 1498,"{'CODE 1': 7, 'CODE 2': 64, 'CODE 3': 7}"
Year 1499,"{'CODE 1': 194, 'CODE 2': 87, 'CODE 3': 17}"
Year 1500,"{'CODE 1': 12, 'CODE 2': 2, 'CODE 3': 5}"
Year 1501,"{'CODE 1': 198, 'CODE 2': 5, 'CODE 3': 39}"
Year 1502,"{'CODE 1': 100, 'CODE 2': 33, 'CODE 3': 14}"
Year 1503,"{'CODE 1': 54, 'CODE 2': 64, 'CODE 3': 48}"
Year 1504,"{'CODE 1': 142, 'CODE 2': 65, 'CODE 3': 30}"
Year 1505,"{'CODE 1': 39, 'CODE 2': 36, 'CODE 3': 46}"
Year 1506,"{'CODE 1': 12, 'CODE 2': 35, 'CODE 3': 6}"
Year 1507,"{'CODE 1': 44, 'CODE 2': 34, 'CODE 3': 25}"
Year 1508,"{'CODE 1': 1, 'CODE 2': 2, 'CODE 3': 47}"
Year 1509,"{'CODE 1': 176, 'CODE 2': 49, 'CODE 3': 31}"
Year 1510,"{'CODE 1': 116, 'CODE 2': 67, 'CODE 3': 46}"
Year 1511,"{'CODE 1': 164, 'CODE 2': 7, 'CODE 3': 38}"
Year 1512,"{'CODE 1': 123, 'CODE 2': 72, 'CODE 3': 44}"
Year 1513,"{'CODE 1': 64, 'CODE 2': 38, 'CODE 3': 43}"
Year 1514,"{'CODE 1': 2, 'CODE 2': 17, 'CODE 3': 45}"
Year 1515,"{'CODE 1': 14, 'CODE 2': 77, 'CODE 3': 5}"
Year 1516,"{'CODE 1': 74, 'CODE 2': 96, 'CODE 3': 12}"
Year 1517,"{'CODE 1': 71, 'CODE 2': 72, 'CODE 3': 21}"
Year 1518,"{'CODE 1': 8, 'CODE 2': 16, 'CODE 3': 13}"
Year 1519,"{'CODE 1': 154, 'CODE 2': 50, 'CODE 3': 14}"
Year 1520,"{'CODE 1': 90, 'CODE 2': 16, 'CODE 3': 12}"
Year 1521,"{'CODE 1': 102, 'CODE 2': 37, 'CODE 3': 51}"
Year 1522,"{'CODE 1': 2, 'CODE 2': 87, 'CODE 3': 24}"
Year 1523,"{'CODE 1': 147, 'CODE 2': 71, 'CODE 3': 49}"
Year 1524,"{'CODE 1': 12, 'CODE 2': 77, 'CODE 3': 48}"
Year 1525,"{'CODE 1': 57, 'CODE 2': 40, 'CODE 3': 42}"
Year 1526,"{'CODE 1': 113, 'CODE 2': 37, 'CODE 3': 51}"
Year 1527,"{'CODE 1': 106, 'CODE 2': 94, 'CODE 3': 38}"
Year 1528,"{'CODE 1': 179, 'CODE 2': 25, 'CODE 3': 12}"
Year 1529,"{'CODE 1': 93, 'CODE 2': 58, 'CODE 3': 20}"
Year 1530,"{'CODE 1': 125, 'CODE 2': 54, 'CODE 3': 14}"
Year 1531,"{'CODE 1': 104, 'CODE 2': 70, 'CODE 3': 39}"
Year 1532,"{'CODE 1': 38, 'CODE 2': 78, 'CODE 3': 18}"
Year 1533,"{'CODE 1': 198, 'CODE 2': 82, 'CODE 3': 26}"
Year 1534,"{'CODE 1': 99, 'CODE 2': 46, 'CODE 3': 11}"
Year 1535,"{'CODE 1': 48, 'CODE 2': 89, 'CODE 3': 3}"
Year 1536,"{'CODE 1': 190, 'CODE 2': 80, 'CODE 3': 40}"
Year 1537,"{'CODE 1': 125, 'CODE 2': 41, 'CODE 3': 24}"
Year 1538,"{'CODE 1': 146, 'CODE 2': 70, 'CODE 3': 40}"
Year 1539,"{'CODE 1': 27, 'CODE 2': 34, 'CODE 3': 45}"
Year 1540,"{'CODE 1': 14, 'CODE 2': 18, 'CODE 3': 11}"
Year 1541,"{'CODE 1': 123, 'CODE 2': 25, 'CODE 3': 30}"
Year 1542,"{'CODE 1': 75, 'CODE 2': 24, 'CODE 3': 42}"
Year 1543,"{'CODE 1': 23, 'CODE 2': 28, 'CODE 3': 26}"
Year 1544,"{'CODE 1': 58, 'CODE 2': 56, 'CODE 3': 43}"
Year 1545,"{'CODE 1': 129, 'CODE 2': 60, 'CODE 3': 32}"
Year 1546,"{'CODE 1': 47, 'CODE 2': 17, 'CODE 3': 3}"
Year 1547,"{'CODE 1': 147, 'CODE 2': 77, 'CODE 3': 3}"
Year 1548,"{'CODE 1': 158, 'CODE 2': 4, 'CODE 3': 44}"
Year 1549,"{'CODE 1': 157, 'CODE 2': 96, 'CODE 3': 31}"
Year 1550,"{'CODE 1': 59, 'CODE 2': 61, 'CODE 3': 14}"
Year 1551,"{'CODE 1': 14, 'CODE 2': 47, 'CODE 3': 9}"
Year 1552,"{'CODE 1': 170, 'CODE 2': 91, 'CODE 3': 23}"
Year 1553,"{'CODE 1': 53, 'CODE 2': 45, 'CODE 3': 12}"
Year 1554,"{'CODE 1': 116, 'CODE 2': 33, 'CODE 3': 50}"
Year 1555,"{'CODE 1': 178, 'CODE 2': 9, 'CODE 3': 46}"
Year 1556,"{'CODE 1': 185, 'CODE 2': 84, 'CODE 3': 51}"
Year 1557,"{'CODE 1': 45, 'CODE 2': 99, 'CODE 3': 50}"
Year 1558,"{'CODE 1': 120, 'CODE 2': 74, 'CODE 3': 8}"
Year 1559,"{'CODE 1': 175, 'CODE 2': 59, 'CODE 3': 43}"
Year 1560,"{'CODE 1': 33, 'CODE 2': 17, 'CODE 3': 18}"
Year 1561,"{'CODE 1': 63, 'CODE 2': 25, 'CODE 3': 13}"
Year 1562,"{'CODE 1': 139, 'CODE 2': 30, 'CODE 3': 35}"
Year 1563,"{'CODE 1': 140, 'CODE 2': 95, 'CODE 3': 4}"
Year 1564,"{'CODE 1': 63, 'CODE 2': 16, 'CODE 3': 46}"
Year 1565,"{'CODE 1': 82, 'CODE 2': 45, 'CODE 3': 32}"
Year 1566,"{'CODE 1': 39, 'CODE 2': 76, 'CODE 3': 28}"
Year 1567,"{'CODE 1': 85, 'CODE 2': 71, 'CODE 3': 32}"
Year 1568,"{'CODE 1': 42, 'CODE 2': 70, 'CODE 3': 23}"
Year 1569,"{'CODE 1': 136, 'CODE 2': 21, 'CODE 3': 12}"
Year 1570,"{'CODE 1': 131, 'CODE 2': 77, 'CODE 3': 9}"
Year 1571,"{'CODE 1': 197, 'CODE 2': 6, 'CODE 3': 22}"
Year 1572,"{'CODE 1': 34, 'CODE 2': 93, 'CODE 3': 9}"
Year 1573,"{'CODE 1': 66, 'CODE 2': 39, 'CODE 3': 32}"
Year 1574,"{'CODE 1': 6, 'CODE 2': 78, 'CODE 3': 47}"
Year 1575,"{'CODE 1': 49, 'CODE 2': 72, 'CODE 3': 32}"
Year 1576,"{'CODE 1': 146, 'CODE 2': 52, 'CODE 3': 22}"
Year 1577,"{'CODE 1': 161, 'CODE 2': 59, 'CODE 3': 1}"
Year 1578,"{'CODE 1': 25, 'CODE 2': 83, 'CODE 3': 11}"
Year 1579,"{'CODE 1': 185, 'CODE 2': 82, 'CODE 3': 27}"
Year 1580,"{'CODE 1': 53, 'CODE 2': 73, 'CODE 3': 33}"
Year 1581,"{'CODE 1': 117, 'CODE 2': 2, 'CODE 3': 17}"
Year 1582,"{'CODE 1': 92, 'CODE 2': 59, 'CODE 3': 47}"
Year 1583,"{'CODE 1': 24, 'CODE 2': 53, 'CODE 3': 26}"
Year 1584,"{'CODE 1': 66, 'CODE 2': 43, 'CODE 3': 26}"
Year 1585,"{'CODE 1': 188, 'CODE 2': 93, 'CODE 3': 15}"
Year 1586,"{'CODE 1': 37, 'CODE 2': 75, 'CODE 3': 27}"
Year 1587,"{'CODE 1': 49, 'CODE 2': 36, 'CODE 3': 9}"
Year 1588,"{'CODE 1': 136, 'CODE 2': 100, 'CODE 3': 36}"
Year 1589,"{'CODE 1': 8, 'CODE 2': 47, 'CODE 3': 19}"
Year 1590,"{'CODE 1': 68, 'CODE 2': 91, 'CODE 3': 38}"
Year 1591,"{'CODE 1': 160, 'CODE 2': 30, 'CODE 3': 40}"
Year 1592,"{'CODE 1': 175, 'CODE 2': 6, 'CODE 3': 23}"
Year 1593,"{'CODE 1': 47, 'CODE 2': 31, 'CODE 3': 50}"
Year 1594,"{'CODE 1': 187, 'CODE 2': 80, 'CODE 3': 39}"
Year 1595,"{'CODE 1': 155, 'CODE 2': 50, 'CODE 3': 18}"
Year 1596,"{'CODE 1': 74, 'CODE 2': 45, 'CODE 3': 4}"
Year 1597,"{'CODE 1': 191, 'CODE 2': 80, 'CODE 3': 44}"
Year 1598,"{'CODE 1': 143, 'CODE 2': 69, 'CODE 3': 21}"
Year 1599,"{'CODE 1': 51, 'CODE 2': 68, 'CODE 3': 33}"
Year 1600,"{'CODE 1': 191, 'CODE 2': 36, 'CODE 3': 19}"
Year 1601,"{'CODE 1': 112, 'CODE 2': 101, 'CODE 3': 7}"
Year 1602,"{'CODE 1': 178, 'CODE 2': 61, 'CODE 3': 35}"
Year 1603,"{'CODE 1': 97, 'CODE 2': 5, 'CODE 3': 41}"
Year 1604,"{'CODE 1': 173, 'CODE 2': 5, 'CODE 3': 20}"
Year 1605,"{'CODE 1': 2, 'CODE 2': 61, 'CODE 3': 37}"
Year 1606,"{'CODE 1': 196, 'CODE 2': 49, 'CODE 3': 44}"
Year 1607,"{'CODE 1': 58, 'CODE 2': 47, 'CODE 3': 40}"
Year 1608,"{'CODE 1': 83, 'CODE 2': 59, 'CODE 3': 47}"
Year 1609,"{'CODE 1': 141, 'CODE 2': 4, 'CODE 3': 33}"
Year 1610,"{'CODE 1': 180, 'CODE 2': 9, 'CODE 3': 5}"
Year 1611,"{'CODE 1': 180, 'CODE 2': 88, 'CODE 3': 49}"
Year 1612,"{'CODE 1': 180, 'CODE 2': 37, 'CODE 3': 33}"
Year 1613,"{'CODE 1': 63, 'CODE 2': 10, 'CODE 3': 51}"
Year 1614,"{'CODE 1': 105, 'CODE 2': 46, 'CODE 3': 22}"
Year 1615,"{'CODE 1': 2, 'CODE 2': 65, 'CODE 3': 4}"
Year 1616,"{'CODE 1': 156, 'CODE 2': 46, 'CODE 3': 33}"
Year 1617,"{'CODE 1': 185, 'CODE 2': 46, 'CODE 3': 8}"
Year 1618,"{'CODE 1': 170, 'CODE 2': 98, 'CODE 3': 33}"
Year 1619,"{'CODE 1': 133, 'CODE 2': 46, 'CODE 3': 13}"
Year 1620,"{'CODE 1': 139, 'CODE 2': 94, 'CODE 3': 15}"
Year 1621,"{'CODE 1': 108, 'CODE 2': 35, 'CODE 3': 47}"
Year 1622,"{'CODE 1': 88, 'CODE 2': 33, 'CODE 3': 45}"
Year 1623,"{'CODE 1': 191, 'CODE 2': 75, 'CODE 3': 30}"
Year 1624,"{'CODE 1': 46, 'CODE 2': 24, 'CODE 3': 16}"
Year 1625,"{'CODE 1': 155, 'CODE 2': 101, 'CODE 3': 9}"
Year 1626,"{'CODE 1': 114, 'CODE 2': 88, 'CODE 3': 36}"
Year 1627,"{'CODE 1': 61, 'CODE 2': 33, 'CODE 3': 8}"
Year 1628,"{'CODE 1': 168, 'CODE 2': 20, 'CODE 3': 9}"
Year 1629,"{'CODE 1': 32, 'CODE 2': 77, 'CODE 3': 14}"
Year 1630,"{'CODE 1': 81, 'CODE 2': 59, 'CODE 3': 44}"
Year 1631,"{'CODE 1': 178, 'CODE 2': 93, 'CODE 3': 15}"
Year 1632,"{'CODE 1': 190, 'CODE 2': 46, 'CODE 3': 48}"
Year 1633,"{'CODE 1': 138, 'CODE 2': 97, 'CODE 3': 23}"
Year 1634,"{'CODE 1': 144, 'CODE 2': 5, 'CODE 3': 43}"
Year 1635,"{'CODE 1': 58, 'CODE 2': 89, 'CODE 3': 4}"
Year 1636,"{'CODE 1': 22, 'CODE 2': 63, 'CODE 3': 50}"
Year 1637,"{'CODE 1': 134, 'CODE 2': 55, 'CODE 3': 3}"
Year 1638,"{'CODE 1': 187, 'CODE 2': 38, 'CODE 3': 5}"
Year 1639,"{'CODE 1': 175, 'CODE 2': 45, 'CODE 3': 29}"
Year 1640,"{'CODE 1': 137, 'CODE 2': 7, 'CODE 3': 44}"
Year 1641,"{'CODE 1': 51, 'CODE 2': 27, 'CODE 3': 24}"
Year 1642,"{'CODE 1': 197, 'CODE 2': 73, 'CODE 3': 16}"
Year 1643,"{'CODE 1': 185, 'CODE 2': 40, 'CODE 3': 44}"
Year 1644,"{'CODE 1': 112, 'CODE 2': 13, 'CODE 3': 15}"
Year 1645,"{'CODE 1': 39, 'CODE 2': 74, 'CODE 3': 12}"
Year 1646,"{'CODE 1': 47, 'CODE 2': 7, 'CODE 3': 21}"
Year 1647,"{'CODE 1': 35, 'CODE 2': 48, 'CODE 3': 51}"
Year 1648,"{'CODE 1': 144, 'CODE 2': 74, 'CODE 3': 24}"
Year 1649,"{'CODE 1': 76, 'CODE 2': 9, 'CODE 3': 23}"
Year 1650,"{'CODE 1': 134, 'CODE 2': 20, 'CODE 3': 5}"
Year 1651,"{'CODE 1': 36, 'CODE 2': 59, 'CODE 3': 46}"
Year 1652,"{'CODE 1': 177, 'CODE 2': 3, 'CODE 3': 39}"
Year 1653,"{'CODE 1': 90, 'CODE 2': 18, 'CODE 3': 35}"
Year 1654,"{'CODE 1': 70, 'CODE 2': 10, 'CODE 3': 3}"
Year 1655,"{'CODE 1': 38, 'CODE 2': 79, 'CODE 3': 50}"
Year 1656,"{'CODE 1': 171, 'CODE 2': 96, 'CODE 3': 49}"
Year 1657,"{'CODE 1': 21, 'CODE 2': 38, 'CODE 3': 15}"
Year 1658,"{'CODE 1': 137, 'CODE 2': 36, 'CODE 3': 3}"
Year 1659,"{'CODE 1': 191, 'CODE 2': 62, 'CODE 3': 39}"
Year 1660,"{'CODE 1': 78, 'CODE 2': 56, 'CODE 3': 1}"
Year 1661,"{'CODE 1': 122, 'CODE 2': 42, 'CODE 3': 18}"
Year 1662,"{'CODE 1': 126, 'CODE 2': 61, 'CODE 3': 22}"
Year 1663,"{'CODE 1': 17, 'CODE 2': 45, 'CODE 3': 17}"
Year 1664,"{'CODE 1': 179, 'CODE 2': 38, 'CODE 3': 35}"
Year 1665,"{'CODE 1': 175, 'CODE 2': 47, 'CODE 3': 35}"
Year 1666,"{'CODE 1': 127, 'CODE 2': 88, 'CODE 3': 42}"
Year 1667,"{'CODE 1': 42, 'CODE 2': 47, 'CODE 3': 42}"
Year 1668,"{'CODE 1': 58, 'CODE 2': 55, 'CODE 3': 35}"
Year 1669,"{'CODE 1': 95, 'CODE 2': 1, 'CODE 3': 42}"
Year 1670,"{'CODE 1': 93, 'CODE 2': 90, 'CODE 3': 23}"
Year 1671,"{'CODE 1': 155, 'CODE 2': 35, 'CODE 3': 45}"
Year 1672,"{'CODE 1': 41, 'CODE 2': 22, 'CODE 3': 18}"
Year 1673,"{'CODE 1': 93, 'CODE 2': 97, 'CODE 3': 48}"
Year 1674,"{'CODE 1': 199, 'CODE 2': 79, 'CODE 3': 2}"
Year 1675,"{'CODE 1': 130, 'CODE 2': 66, 'CODE 3': 48}"
Year 1676,"{'CODE 1': 72, 'CODE 2': 73, 'CODE 3': 24}"
Year 1677,"{'CODE 1': 21, 'CODE 2': 70, 'CODE 3': 41}"
Year 1678,"{'CODE 1': 24, 'CODE 2': 100, 'CODE 3': 17}"
Year 1679,"{'CODE 1': 119, 'CODE 2': 79, 'CODE 3': 15}"
Year 1680,"{'CODE 1': 92, 'CODE 2': 30, 'CODE 3': 3}"
Year 1681,"{'CODE 1': 117, 'CODE 2': 22, 'CODE 3': 16}"
Year 1682,"{'CODE 1': 175, 'CODE 2': 92, 'CODE 3': 24}"
Year 1683,"{'CODE 1': 13, 'CODE 2': 5, 'CODE 3': 49}"
Year 1684,"{'CODE 1': 114, 'CODE 2': 72, 'CODE 3': 1}"
Year 1685,"{'CODE 1': 182, 'CODE 2': 1, 'CODE 3': 1}"
Year 1686,"{'CODE 1': 186, 'CODE 2': 53, 'CODE 3': 14}"
Year 1687,"{'CODE 1': 18, 'CODE 2': 78, 'CODE 3': 8}"
